execute_time,dataset,throughput
151,10000,66.2251655629139
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
66.225,1382.9499999999998,42.0,40.0,25.5,47.849999999999994,40.05,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.64,40.0,45.9,38.0,463.0,161958578.0,9835.5
66.225,1350.5,42.0,40.0,24.1,49.3,39.85,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.58,40.0,45.86,38.0,463.0,161958580.0,9877.0
66.225,1379.5,42.0,40.0,25.299999999999997,51.05,40.95,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.49,39.5,45.845,38.0,463.0,161958582.0,9923.5
66.225,1390.25,41.5,40.0,28.700000000000003,48.45,43.35,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.635000000000005,39.5,45.86,38.0,463.0,161958590.0,10017.5
66.225,1354.9499999999998,42.0,40.0,24.35,48.650000000000006,40.2,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.845,40.0,45.845,38.0,463.0,161958592.0,10056.0
66.225,1256.3,41.0,40.0,16.75,46.3,37.25,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.88,40.0,45.84,38.0,463.0,161958594.0,10262.5
66.225,1220.7,40.0,40.0,16.25,45.05,36.95,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.760000000000005,40.0,45.69,38.0,463.0,161958598.0,10680.0
66.225,1212.9,40.0,40.0,15.299999999999999,44.2,40.45,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.665,40.0,45.545,38.0,463.0,161958600.0,10800.0
66.225,1213.2,40.0,40.0,13.8,43.650000000000006,39.3,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.64,40.0,45.665,38.0,462.0,161958604.0,10790.0
66.225,1212.95,40.0,40.0,13.45,45.150000000000006,37.05,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.505,40.0,45.754999999999995,38.0,460.0,161958604.0,10771.0
66.225,1213.3000000000002,39.5,39.5,13.6,46.45,37.6,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.42,40.0,45.73,38.0,459.0,161958608.0,10744.0
