execute_time,dataset,throughput
65,10000,153.84615384615384
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
153.846,1214.2,43.5,41.5,12.9,46.05,37.15,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.31,40.0,45.71,38.0,459.0,162050738.0,9792.5
153.846,1213.2,42.0,41.0,12.35,45.8,39.099999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.614999999999995,40.0,45.650000000000006,38.0,456.0,162050746.0,9804.5
153.846,1213.25,42.0,41.0,14.15,46.4,37.349999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.76,40.0,45.67,38.0,456.0,162050748.0,9807.5
153.846,1212.85,42.0,41.0,14.3,46.0,37.099999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.87,40.0,45.89,38.0,456.0,162050754.0,9810.0
153.846,1213.15,42.0,41.0,13.8,45.8,37.25,4227.5,16679.5,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.76,40.0,46.019999999999996,38.0,456.0,162050766.0,9827.0
153.846,1147.85,38.0,41.5,19.35,40.4,41.35,4386.5,16840.0,29.0,34.0,37.0,8.0,29.0,24.0,0.0,0.0,45.66,40.0,45.67,38.0,457.0,162051050.0,9851.5
153.846,1159.75,38.0,42.0,23.75,41.2,40.45,4387.0,16841.0,29.0,36.0,56.0,8.0,29.0,24.0,0.0,0.0,45.46,40.0,45.629999999999995,38.0,458.0,162051282.0,9852.5
153.846,1158.0,38.0,41.5,21.3,43.55,39.5,4387.0,16841.0,29.0,35.5,75.0,8.0,29.0,24.0,0.0,0.0,45.14,40.0,45.85,38.0,458.0,162051480.0,9852.0
153.846,1143.25,38.5,41.0,15.8,42.85,38.8,4386.5,16840.0,29.0,35.5,71.0,8.0,29.0,24.0,0.0,0.0,45.33,40.0,45.67,38.0,458.0,162051676.0,9852.5
153.846,1157.15,39.0,41.0,16.15,43.15,38.85,4359.5,16839.5,29.0,35.5,67.0,8.0,29.0,24.0,0.0,0.0,45.540000000000006,40.0,45.540000000000006,38.0,459.0,162051870.0,9852.0
153.846,1145.05,38.5,41.5,20.05,44.849999999999994,38.4,4336.0,16789.0,29.0,35.0,69.0,8.0,29.0,24.0,0.0,0.0,45.555,40.0,45.64,38.0,460.0,162052250.0,9853.0
153.846,1145.2,39.0,41.0,17.55,43.849999999999994,38.25,4336.5,16789.5,29.0,35.0,68.5,8.0,29.0,24.0,0.0,0.0,45.37,40.0,45.724999999999994,38.0,461.0,162052446.0,9853.0
153.846,1145.0500000000002,38.5,41.0,16.45,43.5,38.45,4337.0,16790.0,29.0,35.5,68.0,8.0,29.0,24.0,0.0,0.0,45.19,40.0,45.76,38.0,462.0,162052638.0,9854.0
153.846,1163.4,41.0,42.0,16.9,40.8,40.2,4339.0,16792.0,29.0,35.0,71.0,8.0,29.0,24.0,0.0,0.0,45.49,40.0,45.68,38.0,462.0,162052844.0,7020.0
