execute_time,dataset,throughput
153,10000,65.359477124183
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
65.359,1156.4,46.0,48.0,13.85,44.25,36.650000000000006,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,41.5,9089.0,10.0,46.62,47.0,46.73,46.0,486.0,130975572.0,18583.5
65.359,1155.75,45.5,48.0,15.7,42.55,38.25,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,43.0,9089.0,13.0,46.775,47.0,46.989999999999995,46.0,487.0,130975574.0,18585.5
65.359,1168.9499999999998,46.0,48.0,12.15,41.6,40.7,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,48.5,9089.0,12.0,47.129999999999995,47.0,47.004999999999995,46.0,484.5,130975580.0,18587.0
65.359,1169.6,45.5,48.0,17.6,42.75,40.2,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,47.0,9089.0,7.0,47.065,47.0,46.675,46.0,480.5,130975584.0,18587.0
65.359,1142.75,45.0,48.5,15.600000000000001,43.6,37.099999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,41.5,9089.0,4.5,46.8,47.0,46.59,46.0,479.0,130975584.0,18587.5
65.359,1207.85,46.0,49.0,11.95,43.0,38.650000000000006,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,41.5,9089.0,6.0,46.87,47.0,47.0,46.0,480.0,130975594.0,18587.5
65.359,1232.4,45.5,49.0,16.65,41.2,40.7,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,41.0,9089.0,19.5,47.26,47.0,46.9,46.0,481.5,130975596.0,18586.5
65.359,1236.2,45.5,49.0,16.5,43.900000000000006,39.0,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,40.5,9089.0,20.0,46.945,47.0,46.879999999999995,46.0,482.0,130975596.0,18586.5
65.359,1200.35,46.0,49.0,12.3,45.1,38.3,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,43.5,9089.0,12.5,46.705,47.0,46.975,46.0,482.0,130975598.0,18587.0
65.359,1187.6,45.5,49.0,13.9,43.85,38.7,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,47.5,9089.0,20.0,46.78,47.0,47.09,46.0,483.5,130975602.0,18587.0
65.359,1202.35,47.0,49.0,12.0,44.85,41.75,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,40.0,9089.0,10.0,46.925,47.5,46.72,46.0,487.0,130975606.0,18587.0
65.359,1196.75,46.0,49.0,11.5,42.5,40.05,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,41.0,9089.0,32.0,46.72,48.0,46.81,46.0,486.0,130975608.0,18587.5
65.359,1194.45,45.5,49.0,12.4,40.7,39.6,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,41.0,9089.0,28.0,46.86,47.5,46.85,46.0,483.0,130975610.0,18587.5
65.359,1196.15,46.0,49.0,20.4,43.1,41.25,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,40.0,9089.0,7.0,47.065,47.0,46.94,46.0,481.0,130975612.0,18586.5
65.359,1174.6,45.0,49.0,19.15,45.0,39.2,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,58.5,9089.0,23.5,47.13,47.0,46.99,46.0,481.0,130975616.0,18587.0
65.359,1213.3,47.0,49.0,13.35,46.15,40.75,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,0.0,46.95,47.5,47.055,46.0,481.5,130975624.0,18881.5
65.359,1214.0,46.0,49.0,12.55,44.2,40.849999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,37.5,9089.0,0.0,46.76,48.0,47.11,46.0,482.0,130975626.0,18979.5
65.359,1213.5,46.0,49.0,12.75,43.099999999999994,41.75,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,35.5,9089.0,0.0,46.644999999999996,47.5,47.025,46.0,482.0,130975630.0,18979.5
65.359,1213.3,47.0,49.0,12.5,43.8,40.3,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,35.0,9089.0,13.0,46.795,47.0,47.05,46.0,482.5,130975632.0,18879.5
65.359,1213.6999999999998,46.0,49.0,12.45,47.4,42.0,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,44.5,9089.0,15.0,47.06,47.0,47.16,46.0,483.0,130975632.0,18720.0
